tenure_years,age,salary_k,performance_score,absenteeism_days,workload_index,Department,Education_Level
6.154095277795996,39.90090796440896,61.46942320716839,72.16607425223637,3.9043205042436075,5.0149628643382265,HR,Bachelor
1.9071449997852823,20.036902810972,42.56334769035601,48.78104200649013,2.8811692131222935,5.602655766424892,Marketing,PhD
12.328988385081542,48.72800976507771,58.77911572216028,30.39979751887118,5.711465890815524,3.432171238581245,Sales,Master
12.142662282915742,49.54774500982546,57.234611058502345,32.59398877221399,3.7642400360527306,4.0454267869617775,IT,Master
4.40978538779951,37.759005172201284,28.720333564057817,27.431436523704473,10.893655842922891,7.101655761566029,IT,Bachelor
0.5202380522560257,23.207579315437794,26.64424506050486,95.88986181733321,0.8292533605016926,1.5937618489901029,IT,Bachelor
11.412754061137198,49.828349742229626,98.39686641478252,82.25602982420672,1.666312500909212,8.46259129285395,Sales,Bachelor
0.9737976077468722,23.456500576912426,30.85942360237603,56.237614123547516,3.4852924671514476,5.513112153899134,IT,Bachelor
10.697131805428214,46.70680074492142,72.76510694483933,32.36616097157959,5.542563121801529,5.754389360272837,Marketing,High School
3.1739397972447687,24.06972483065833,39.93826653288296,88.99349767744134,0.25628391470550194,4.514145826406046,IT,High School
1.9986048184872298,25.507471274356895,46.6936180811908,85.88430592795288,1.3069507501125261,2.7630010986379374,HR,Bachelor
9.617848060278348,46.72663503255334,61.898142710485416,24.587996470489095,6.785399481430489,3.2992771605249134,HR,PhD
13.208214423256557,52.466432262527,99.76568316956623,89.43562082600913,0.3875626253595621,8.361503525206102,Sales,Master
6.6397144924187215,44.24018233624931,79.98668739234114,71.14819128880379,1.1558576447667972,6.391026729980272,Sales,High School
7.436323396913249,43.41688176077412,82.84020806283668,79.4305109176536,2.508637907668879,7.2154647277820345,Finance,High School
5.691364406404767,39.926912113150834,86.37241202618432,77.97121763397101,1.7003711268250024,6.709444592877494,IT,PhD
6.102975728073174,46.87746182882244,96.06606592593698,74.54490796873112,3.4001800475681905,6.702601825486346,IT,Master
6.481236591623595,39.517695531677596,42.16472721412521,27.93847450933906,13.298334489775417,5.9125218318876325,Marketing,High School
13.132781866106285,56.54138571560879,95.90933127529247,89.24110293150169,0.5406391004597559,7.150155630535208,Marketing,High School
13.539111787420268,51.84847142692908,98.35240308620607,82.64071383479923,-0.5537587660160643,8.81788965802503,HR,Master
7.549313840617335,42.66001489944869,80.84808558665578,69.83826868064318,1.7480203321356373,8.111224014401108,Finance,Master
3.4853934145781835,23.59218852662904,38.462240913592396,56.00307974327107,4.942990180568685,3.09298401720412,IT,High School
6.981694266281245,46.102322085062816,86.49595607954191,77.96603677981221,2.333220300632145,8.647124166636143,Finance,PhD
8.24465506190869,36.950737360557916,48.97376417750521,52.79042218537589,3.1580234709378985,5.555832578636286,Marketing,PhD
13.43567839314746,54.54311018998832,98.60836032021618,82.35474114391386,0.47547973372022634,8.489374561227917,Finance,Master
11.422327800023018,50.906986140851444,63.321371157409544,41.525792854993654,3.9672506451678373,4.321611968498048,Marketing,PhD
13.667782061659807,52.50884168660242,96.68801331037601,85.94061516938767,0.5123937759275065,7.5674418121803795,Finance,Master
12.426052434391607,51.096681047680754,95.97512492014063,84.20858965556205,-0.1306153349375263,8.622711223900268,Finance,Master
4.174902700054476,38.09292254630838,38.389428634903375,32.72046331762023,12.385055167937834,4.292434306327892,Finance,High School
11.017001582987014,44.93570393590112,62.53876251674703,38.32740525795787,5.912355589864581,3.9865041883131536,Finance,High School
6.303552508954289,40.33654596263838,53.48698488285539,61.041069320171104,4.392954063173441,6.559778494786625,Finance,High School
12.420932658135444,50.84175178072851,92.5958310524401,91.48083998579645,0.48230742713078534,7.911908755970927,Marketing,High School
6.3618318537201,40.00655181420596,50.7080594289673,63.619472760321216,5.364764754855596,5.605608373061867,Marketing,Bachelor
7.81213913722768,44.038216944867536,84.17462830064653,75.04921486180989,1.3340423587311983,8.008996678425337,Sales,Bachelor
12.45379605207225,49.25155302966123,61.25785561774676,39.82969777429851,5.265254122546085,3.709043135659539,Marketing,High School
-2.154310752325581,17.676581846068707,24.622538944909465,48.12139496811619,2.7734722064365958,4.526004670430768,IT,Bachelor
4.921890989887211,36.945273324559786,45.714440527695594,18.8451075159737,12.011736369721936,7.527438651859997,IT,PhD
1.663431760587132,25.490894564113866,42.19249242847636,80.0585377462441,2.1799134104256987,6.070026382478275,IT,Bachelor
5.807717530614282,39.92215409163981,50.82897516617767,72.11530804504376,4.208205108668837,4.604485313627119,HR,High School
11.437696286273894,52.947184861270365,90.40287882883098,95.7496720250877,0.21674670766376292,7.677938483794325,Marketing,PhD
2.4763736729794834,25.861749023874488,43.46525545460778,89.31012560959444,1.9354573648487758,4.5083129561625235,Marketing,High School
2.094445604004114,23.43400530540028,40.180871372260505,94.5614715525213,1.2119580270015633,3.301779678778421,HR,PhD
4.413255239269988,38.15346571878592,38.917271132361165,28.096746477173493,12.014381996244266,7.190210959342842,Sales,PhD
12.752568845996624,54.769064095187815,97.22099163645336,93.50661478867882,1.466545311450127,9.346225756202749,Sales,High School
5.583634779956836,44.02827562050279,78.04760977929638,71.00252027974328,2.920984828890661,4.51395395578716,Marketing,Master
12.92548993324023,54.394493847290455,88.14163151384767,84.45279498786226,0.7114513041242951,7.216246478875572,Marketing,Bachelor
10.884703111069467,46.1592732137667,56.02177784507588,30.231088100395578,4.856266460503545,6.891211849838983,HR,PhD
3.950502374078527,42.45189913995239,85.75633932551521,83.51538393313223,1.4181797511629801,6.807596861424325,Marketing,PhD
0.49763358881615233,25.136769079828344,39.0014766657825,48.01864650720077,3.6923436113267796,3.146120332180228,IT,Bachelor
5.52252076644239,36.69372522014012,32.90597401204643,20.92657173381165,11.544657576854688,6.646141037179897,Marketing,High School
11.849357430878174,51.02574923247061,92.03803037880566,83.68004615160092,1.048521627944827,7.169049883588962,Marketing,Master
11.969498852389473,50.84836351871064,93.62474151424178,76.49039417632207,-0.5151910621985523,9.366874267444524,Marketing,PhD
2.8980851888418604,20.413347106916714,21.952904544593856,50.09701414478445,2.5709964520419577,3.381483961565052,Sales,Master
6.289131835437445,39.31281313097995,35.60237502684108,33.14659258720806,10.151889887611464,6.478233342700928,IT,Bachelor
4.587838854951786,36.918473290045554,34.81634720445972,25.86911762622424,14.30768822773545,6.256300083094817,Sales,PhD
1.2164188778584641,23.002097752548163,40.603233622933374,91.98247136620662,0.5849553995623651,3.1603083396387524,HR,High School
6.616229217329592,46.460331194483935,78.64404572555776,76.15367731886525,2.228619886223825,7.477115905223036,Sales,Bachelor
7.368334542400437,39.712096189551026,29.579979911019176,21.45485548842514,12.81608104411394,8.176344056171455,Marketing,High School
5.64712179012581,38.09002929307287,54.26477719780054,67.34653896209947,3.2717276739811583,6.390721375923101,Finance,Master
2.5189958316879406,23.746396061790282,47.85038531514816,90.64220848103082,-0.2774179987810317,4.374172541108817,IT,Bachelor
3.4256261274619444,21.793498589059322,46.571297723970616,97.8020091463367,-1.3384282002430976,3.384647233238566,Finance,Bachelor
3.160362127437697,35.470222311794586,38.27604004496167,20.350760258036747,9.031631569764148,8.349546313833743,Sales,High School
0.5513754898135701,22.11575580929438,46.393671390238325,84.27863339451223,2.6770591752971127,3.543874306505397,IT,PhD
2.2039658051286266,25.6176408045557,50.03927168404123,96.51266480037663,-0.13140561013503738,4.887382364141134,Finance,High School
7.66714256992804,46.64128080897602,91.4859036226162,78.2697363452749,0.40891351336179493,5.404819558037582,Marketing,Master
1.745796346219148,23.638571468313977,35.70319794764267,56.453358977876974,2.64365414686874,3.2585880745110654,IT,Bachelor
7.349033115715262,42.77159005650506,90.07274268998815,71.80692056703343,1.1073865009591437,7.046750988306842,Marketing,Bachelor
-0.10265228972530849,22.04488639668809,37.28250792654086,51.15232743579602,2.3249669106492155,2.8740488177103893,HR,Master
6.563881050779766,45.804453663700365,83.50518866891404,73.54438731646319,1.6047355335513664,5.3119932954059506,Marketing,Bachelor
11.334186932298906,46.69454977374477,59.12954670204287,33.68335773698678,6.151019886324311,5.605934138728761,Marketing,Master
1.680105467465415,22.537350786102785,44.54988458620165,88.36820346011426,0.6552225546411039,2.1280290944769478,Marketing,High School
6.767433034950415,38.902700875719,50.99071952728274,67.71519180374105,3.9241632797547803,5.609879310578607,HR,Bachelor
12.973237624573544,51.85434217468625,90.76603140965797,80.42576387657067,0.5534850479329789,8.856398794323471,IT,High School
-0.37440711334469734,18.922726911865915,29.359008807212017,59.8008714299569,3.5547825213178132,5.176296758274301,Sales,PhD
0.007682046090168981,23.428564260089157,35.171959895550465,46.57727817275642,2.7923554950365075,3.859305296617818,Sales,Master
12.56235883408293,46.989354435162966,57.44803643544254,33.942542106226,6.440106941118246,3.5381734270902774,Marketing,Master
1.7182061265199473,19.087772770090154,29.973012179606528,49.02353296090333,2.6791045650926946,2.7610886375794452,Marketing,Master
4.601298217516811,38.154748565521665,43.92149715578363,26.283595863978704,11.338064820082572,7.399004759243852,Finance,Bachelor
6.734130047113282,45.95911523160621,85.22756681423951,75.57241855131709,2.003373547830662,8.279816968807753,HR,PhD
5.569876375979523,36.64789126690239,42.96870131433979,23.734565794929445,11.580153004168771,7.021713018484843,IT,PhD
2.1037041551226277,24.215496269252135,42.065901304433446,88.15640869740817,1.1004529504521148,1.9323694459116498,HR,Master
4.667727298749912,36.774898195291875,35.691274793269365,18.47998411081681,13.12643371674603,8.601992654613413,Marketing,High School
1.1149631975737793,20.263996226658513,52.06849458665678,94.8112514158486,1.7644782203057905,3.0195304650781023,HR,Master
2.779083869442422,22.81899170280647,50.57277073880504,97.69635699598551,0.5255530085055211,4.319811634796178,Finance,PhD
2.7632845023687045,20.67231925344609,33.88097344263799,98.39519958229627,1.00734957546475,4.920815865879995,HR,Master
5.780334830824427,42.596688192210706,57.35904549626867,70.48588775191148,4.245214704704373,5.163377650338121,Sales,High School
4.1140650745348895,39.552587181494644,32.97222014408126,23.164887906841866,8.917437824856762,7.401429659367462,HR,PhD
6.93046779295663,44.430949231057326,102.94340642349489,80.26302368376143,1.159395385961856,7.407342150027035,Sales,High School
0.6888026461080701,25.519997215752962,34.98754679636681,55.88169836423345,2.4041574250130866,5.567649750461474,IT,High School
1.8408816594615607,25.487431640799624,44.77974374979094,81.84224344626382,0.543065160865257,3.0327188897053765,Sales,High School
0.6770234190105284,25.742567411867846,30.6309858263326,48.57489570387608,3.647648627043643,4.947476064568978,Finance,PhD
11.148925633791979,49.35508408651286,97.40933030859246,90.73632398688983,1.5488838353173644,7.745044206446302,HR,PhD
2.554777814276657,23.92795792849112,45.853844032175694,92.24434591652576,-0.839401584186729,0.8794559770562032,IT,PhD
6.496578848865017,35.96761635395494,62.349266942837886,58.41199280756286,3.811107623730586,5.995098523069524,Finance,Master
12.714093744130205,49.50852244257602,95.86590462925591,89.92658689864419,0.116142563798867,8.153725105945528,HR,Bachelor
11.18071115594577,48.08651048038347,61.90928134823045,30.990325381128258,4.989575613576378,3.655269025378648,Finance,Master
8.115386059265228,41.72336466315089,91.12639225833493,67.88023495090137,0.607680798647996,7.835119313484853,Marketing,PhD
6.7674378800051285,38.51010468128711,52.15761584929759,61.25936942025379,3.6714132197014795,6.736122332376626,Finance,PhD
6.593132957392326,39.67274910245383,48.87198524522104,58.32107018807568,3.445797545047421,4.986266846434838,Sales,Master
1.6937645786448206,23.61688568306351,45.76349785537818,92.18761630796597,1.6068298722825745,4.962316578880144,IT,PhD
10.573091312882955,50.678868333181896,67.75511189100537,33.93179876586881,6.156227899809024,3.0558133141133172,Sales,High School
-0.5130070631713814,22.237916459844783,31.270335429292167,52.8420012928653,4.013056988072154,4.671141602113426,IT,Master
1.0045078554821036,17.304898807024813,39.95288713484591,93.15328962604178,1.7145306910521687,4.303604271283719,Finance,PhD
0.8639589978962443,24.601406338921667,24.795765229298333,53.626382833872746,0.9146650593946446,5.027440983692651,HR,High School
6.649031126344017,39.362567782415915,57.59869622682846,70.16586880371746,2.8089068378004054,5.29383779317793,HR,Master
11.34884626344713,46.321842681029146,90.95309589458623,92.78351593192829,1.516946515748371,7.778486737047876,Sales,High School
10.579194000957715,48.249124246205895,61.32072551453654,33.257412670200914,5.47694376107851,4.714378107287086,Marketing,High School
7.0096838407462165,41.21578301843307,60.78881709368561,68.76886819164609,3.9492733235029207,6.353036383565066,Finance,Bachelor
8.417842194132202,42.03589537931928,85.15822900926784,78.84762310199335,3.1099700322843518,6.332267265219613,Sales,Master
10.974343685429906,54.52516820685437,92.24070927053776,100.79099642834126,0.4357524013426114,8.184551303197036,IT,Bachelor
0.5706078778341794,25.890805150949724,17.72162269434974,49.241545727361654,3.2492267183939756,2.1464589224854698,Finance,PhD
7.5168209157511034,44.274435448044365,86.05079528388961,77.90980641439494,0.7797008448804452,7.760542863031933,Finance,High School
6.527372478693208,40.6433787401606,59.574541017783844,59.305725163465,4.474383038981693,4.029088911340314,IT,High School
7.05083913296806,45.28417409815015,94.27242676017919,81.4297135935394,1.7332426616119205,7.40300780238181,Marketing,High School
11.407097229598012,48.17711772415356,58.56793205177859,31.669063578648068,6.166825571464296,3.5330730740160785,HR,Master
1.1350270078599598,22.683033888063008,34.91312044611823,55.73811060092265,3.9920325163111166,2.9378412119790234,Marketing,Master
7.571663979544749,42.65164143394557,58.579357514217946,65.85207134405793,3.963856402779462,4.437765143349736,IT,PhD
13.0646059258936,49.96067132261577,94.88223924562881,87.12822871048581,1.2253079220409415,7.630473071166642,IT,Master
5.5881379513426594,35.37870843139125,37.96372150767169,23.44146203766393,12.661736612096949,7.228187288960956,Marketing,Bachelor
8.036140701893776,39.90843376807943,57.529965332839936,66.53370654688047,4.417422031249607,5.656490970899943,HR,Bachelor
0.5611510890529107,22.364319592004364,30.612046318174936,47.50915207408332,3.1488250042921533,5.101224743531519,Sales,Bachelor
10.898282578164624,44.23410829061192,69.67045810966984,28.161808378550752,5.38184773171817,3.2116558737596788,Marketing,Master
1.523469322292616,27.308960547839288,44.545141770339875,97.76947067269245,0.13945342745137124,3.346322946251942,Finance,PhD
2.2328675824556994,22.97334162664499,41.29092351165419,81.73141102190468,2.50944905040265,2.435023628499903,Sales,High School
0.7770468201811103,23.25150112006231,32.27989142269885,57.28742763617629,2.198952917258329,1.9191860229861635,Sales,PhD
12.02082576215471,51.62868204667237,89.46832512996986,82.01896687959665,1.812525822394198,9.356240028570824,HR,Master
11.25068857787255,43.117422833674254,62.240042442415024,38.065762518118504,5.991232716360448,5.135411085457756,IT,High School
4.241334798457228,39.24475823694624,43.63196724861033,24.506958004976614,14.00192245924836,7.044064634912938,HR,PhD
4.114971367737201,38.21015194241659,30.474670715481476,19.96018882543181,14.054095582923644,7.459475058969009,IT,PhD
7.034298674172609,43.97208282778737,85.29652916421357,71.59840601406107,1.0061550484270358,6.626469315590755,Marketing,Master
7.361223415099844,40.90051538237948,58.47059426925554,61.113056157809204,4.201189059400443,5.934436073970255,Finance,PhD
5.625932095972902,40.739736446723825,34.79292104988283,30.55338842027046,12.275396234143209,7.913711652342591,Finance,Bachelor
2.1589541347810366,23.10733584246563,43.857020172115156,94.47689907664244,1.393114656058034,3.595445082441604,Sales,Bachelor
8.469340336819593,41.10387267976614,64.62016749900246,64.6524702501049,3.951586740787933,5.494579964945057,Sales,Bachelor
4.599942566117474,37.88979710053536,33.488414227027285,23.334801121305407,11.633366121331067,6.364694630378335,IT,PhD
10.569139839243721,49.23684882495417,64.48811058776177,29.01543518626014,5.532154766568229,5.094424865642317,Sales,High School
7.0591996034408755,37.891826240341594,56.621186506331725,69.72864556325116,4.668000873941423,5.54016843793537,IT,High School
6.2561139530569285,44.64624805529975,72.85766124152217,77.1233655268176,2.505915855914551,6.947748536680714,HR,High School
1.0683995406914741,19.86482966420101,37.27207005074885,38.47360456636832,2.982871109342675,2.243349400997271,Marketing,Bachelor
12.454413983644502,52.48667889864539,93.79381971071835,89.76027698257148,-0.25153942419044406,9.443764604073259,Sales,PhD
9.965718186178005,48.37578404574856,57.79803367930579,24.654651480875373,6.188933410314267,4.516729019125803,Sales,Master
12.288395493219449,47.025752738542266,57.87183530373852,30.19446545287129,5.908992607112958,2.494306127831254,IT,PhD
1.171559262671186,23.72821722894964,42.742489033139556,94.35438128369216,1.3629692923966679,4.777082258465256,Sales,Bachelor
5.872122460979475,37.699662319666416,40.34451618143731,74.8656233289327,3.163148436512606,6.963944849079668,HR,High School
-0.2026520144412134,22.041169172551474,30.712484813836873,52.27915717782892,3.9429812404830895,3.867926894457296,Finance,High School
3.058183630762687,20.588728099675226,41.29189508494736,87.78547217837846,2.8342020358562743,4.5983980076204185,Finance,PhD
14.562524919243145,49.864934171491456,95.1210972833638,95.06110277707714,0.9203586087542849,8.452371796249734,Finance,Bachelor
3.485585937601879,39.0974009527898,37.587432405443025,16.473961961119915,11.165170089453326,7.336601427562167,Sales,Bachelor
1.85283364315262,24.912243317504778,33.85133417376902,94.78154506018247,-0.9090563503511346,4.769565143781008,Sales,High School
10.089905960901962,49.54841217972315,65.76155684319264,35.962897510696855,6.9043069312626075,3.509688531616711,HR,High School
6.075206513006,44.70345488487132,93.92507944774985,76.662619114755,2.5142934510926955,6.156874827446737,Marketing,PhD
1.4648564205952923,22.97835036227176,47.212707960462545,94.31581048939411,-0.381432652530298,4.220897656081387,IT,High School
6.749626025604728,41.845163926922325,50.54474741396185,72.80276479958476,4.874870875309218,6.468775206113509,HR,Master
0.8935454210782938,22.491078649429134,31.07260846402541,54.16385544287516,3.5809926220961263,4.518002175818176,Sales,Bachelor
11.736413795056578,45.23603820257362,54.47967204063213,38.834714706011,4.219826088265963,2.83137131714298,Sales,High School
0.8180167633216888,19.755348150163673,31.47764365805269,48.9821730537181,2.950384499273178,4.976971159888921,Sales,Master
6.242166050227124,41.39536417539478,75.52824402289309,68.53336720590288,1.9168959130275522,7.597657338550516,Finance,High School
12.502582750850834,45.75438798823555,54.62226611727156,33.36917295958711,5.970398518890572,3.521624878250146,IT,Master
6.620408115440753,45.44250217754392,86.04998742838674,73.79078004157333,3.5472022163313865,5.796908571233276,HR,High School
1.0258189429218512,24.37840660694847,34.0301813508835,90.94839002248072,-1.4715599083142608,2.324208216563499,IT,Master
7.971487665173547,38.84632351266098,56.064163035626734,62.151835982287565,4.924096713442285,7.296879671360996,Finance,Master
6.174814057585692,34.242038110492345,36.36102472061268,24.791699883093326,12.015908658399631,7.1804960560780815,IT,Master
10.293398333278832,48.64840279072747,64.46951951916714,29.167944240024088,7.444661901637874,3.495305226777764,Marketing,PhD
11.32881365304226,48.945091035104824,58.257890153265095,33.477812116223625,5.188468078700405,4.407657602103817,Marketing,PhD
5.468531256905124,38.304538751615,44.16102118706956,27.18686337089834,11.43615166814014,4.67457984586032,Sales,Master
0.896870507052534,24.79712167312872,37.058410813594065,53.923675435852076,4.05530215493553,5.355759494049605,IT,High School
2.0193463295971337,25.683214407516783,46.702335038607146,92.9331632825637,0.04557690035808992,4.640888324513621,Sales,High School
3.817718751464821,40.147214860284244,80.7614707250154,76.3983440084774,1.2292963384019926,9.310100879014986,Sales,PhD
1.8980621748530049,27.305499407028453,41.075436405619044,95.25044454040822,0.12937897687411526,3.9231438099529448,HR,High School
2.3209228791097094,22.176980062646255,43.71259485570254,93.48374240489079,0.3632048984504429,4.34810681471471,Sales,Bachelor
5.377711760113834,41.506750397448634,44.714781658156134,23.846445137575884,12.47295356471327,6.683396557096926,IT,PhD
-0.10290702301857757,25.13636488155673,28.659033280252604,59.068729126887426,3.629566632469841,3.183504117415349,IT,Master
2.7840410068362864,16.922284549860482,44.25544106252783,89.66627094712477,-0.0842437536117091,4.122732161638273,Sales,High School
6.502332809229552,44.29858474258817,87.71178915696247,76.60606448504015,1.5013912045426867,5.968077684723838,HR,High School
5.079202928689644,36.09778390651507,38.52271122774608,24.276571196288284,13.67204177304232,7.497217980453193,HR,Bachelor
4.529711383947836,38.78622947656577,43.043790660393306,73.4927660303361,4.417303461503617,5.674188217510266,IT,High School
6.077743278278598,39.01928680695063,55.057789613857096,58.68257697469446,2.6879511229262842,5.978479005417343,Finance,Bachelor
5.032835809101306,41.07126195762206,46.91557259996253,25.372033359630738,14.471933772431857,6.9686588473302775,Sales,High School
5.998826466799171,45.44462186516325,50.82471887413659,72.93334190602995,3.9680089034636015,4.9230607473348655,IT,Bachelor
6.4923321979519315,40.32499702049818,54.506889478329214,67.19068286070728,3.2094007788687304,6.085681111640604,HR,Master
11.95044286409142,53.719175773959606,93.06434675105243,87.77294391033881,1.0253884205424102,6.080326843802344,IT,Bachelor
3.2118068675295053,22.708896270610044,48.96047622060591,90.5923564506784,0.11407129453506182,4.249556430307557,IT,Bachelor
12.77669079933002,53.65436649807205,95.06500945938953,95.26767038578659,0.7353431667620439,10.720169166589619,IT,High School
5.255977146418771,35.76149951555871,44.259737272565786,29.579118907988022,11.636824441267184,6.783581288361629,Finance,Master
2.6796057940791433,26.40308160064153,24.75952945459465,53.82120544956178,3.74707574223612,5.188917148231652,Finance,Bachelor
12.498469844878098,49.343117941509846,56.26080778916317,28.58319738665112,6.250540079489528,4.134363506454512,Marketing,High School
11.064140605070527,47.03306847216465,58.629028904976174,38.830403663626896,3.5177513219775522,4.630970950029144,Sales,High School
2.471421864816206,25.35303310956198,36.50672518438958,83.41411665068858,-0.23666296668506503,3.5732936322692113,Sales,PhD
3.1337540651504106,36.479431122756814,46.646504330223785,17.544600381942633,11.999521281931495,7.034143893340212,IT,Bachelor
5.638184040728213,38.42545224238357,35.018376554540396,27.643174076672796,12.546589725688639,8.157519605809957,Marketing,PhD
